Month,Day,Hour,Likes Score
4,8,21,1.5366197955648109
4,7,20,0.769079739161621
5,18,0,1.1048785138380166
4,24,22,0.9129934997372192
2,11,15,-0.957885387745556
2,11,14,0.0974821898088298
2,11,14,-1.0538278947959547
9,14,22,-0.9099141342203564
9,9,10,-1.0058566412707552
9,7,18,-0.8139716271699579
9,2,17,-0.5741153595439611
9,1,20,-0.6700578665943598
10,30,21,-0.7180291201195592
10,30,11,-0.5261441060187617
10,21,7,-0.9099141342203564
10,12,22,-0.8619428806951572
10,10,17,-0.6220866130691604
10,5,8,-0.4781728524935623
10,3,7,-1.0058566412707552
11,27,19,-0.6220866130691604
11,26,14,-0.2383165848675655
11,25,5,-0.6700578665943598
11,20,18,-1.101799148321154
11,20,18,-1.101799148321154
11,20,18,-0.8139716271699579
11,15,17,-0.3822303454431636
11,13,14,-0.8139716271699579
11,6,19,-0.3822303454431636
11,1,16,-0.7660003736447586
1,25,18,-0.8619428806951572
1,24,20,-0.5261441060187617
1,16,20,-0.5741153595439611
1,15,18,-0.5741153595439611
1,5,16,-0.4302015989683631
1,5,14,-0.6700578665943598
1,4,11,-0.8619428806951572
5,31,18,-1.101799148321154
5,28,16,-0.3822303454431636
5,21,5,-0.6220866130691604
5,10,11,-0.957885387745556
5,5,23,-0.6700578665943598
5,5,15,-1.0538278947959547
5,2,15,-1.0058566412707552
6,30,18,0.241395950384428
6,23,15,-0.3342590919179642
6,21,15,-0.9099141342203564
6,21,11,-0.3822303454431636
6,16,17,-0.3342590919179642
6,12,1,-0.6700578665943598
6,8,12,0.5771947250608236
6,2,10,-0.1903453313423661
6,1,5,0.1454534433340292
8,27,15,-0.5741153595439611
8,19,20,-0.3822303454431636
8,19,16,-0.6700578665943598
8,18,22,0.0495109362836307
8,11,14,-0.4302015989683631
8,4,23,-0.7180291201195592
8,1,18,0.1454534433340292
8,1,11,-0.8619428806951572
0,29,20,-0.7660003736447586
0,27,18,-0.8139716271699579
0,24,14,0.5292234715356242
0,22,23,-0.2383165848675655
0,20,23,0.4332809644852254
0,12,21,-0.9099141342203564
0,10,11,-1.0058566412707552
0,5,13,0.9609647532624184
7,30,17,1.4886485420396112
7,26,13,-0.5741153595439611
7,22,18,-0.5261441060187617
7,17,9,0.1934246968592286
7,13,16,0.0974821898088298
7,8,20,-0.8619428806951572
7,8,17,-0.9099141342203564
7,8,17,-1.0058566412707552
7,8,13,-1.0058566412707552
7,8,13,-0.7180291201195592
7,7,18,-0.2383165848675655
7,7,18,-0.7180291201195592
7,7,4,-1.0538278947959547
7,7,3,-1.1497704018463537
7,6,18,-1.101799148321154
7,6,18,-0.957885387745556
7,6,18,-0.9099141342203564
7,6,13,-0.1423740778171669
7,5,12,-1.0538278947959547
7,2,3,-0.0944028242919675
7,1,10,-1.0058566412707552
7,1,10,-0.4302015989683631
3,27,22,-0.7660003736447586
3,24,15,-0.9099141342203564
3,24,15,-0.7180291201195592
3,24,9,-1.0058566412707552
3,23,8,-0.6220866130691604
3,23,8,-1.0058566412707552
3,23,3,-0.9099141342203564
3,23,3,-1.1497704018463537
3,23,3,-1.1497704018463537
3,23,3,-1.0538278947959547
3,23,3,-1.0058566412707552
3,23,3,-1.101799148321154
3,22,11,-0.6220866130691604
3,22,10,-0.957885387745556
3,22,9,0.4332809644852254
3,21,20,-0.7660003736447586
3,21,20,-1.101799148321154
3,21,20,-1.101799148321154
3,21,20,-0.6700578665943598
3,19,14,-0.8139716271699579
3,19,4,-0.7180291201195592
3,18,9,0.3373384574348269
3,12,13,3.263584922471987
3,10,14,0.1934246968592286
3,9,17,3.503441190097984
3,2,14,-0.5261441060187617
3,1,6,-0.6220866130691604
3,1,3,-0.957885387745556
3,1,0,-1.0538278947959547
4,28,4,-1.0538278947959547
4,25,4,-0.6700578665943598
4,23,20,0.0015396827584313
4,22,15,-0.8619428806951572
4,3,11,-0.957885387745556
4,2,13,-1.101799148321154
4,1,13,-1.101799148321154
4,1,4,-0.957885387745556
4,1,1,-1.1497704018463537
4,1,0,-1.0538278947959547
2,31,19,-0.2383165848675655
2,30,18,-0.8139716271699579
2,29,18,-0.7180291201195592
2,28,12,-0.5741153595439611
2,27,18,-0.7660003736447586
2,26,19,1.3447347814640136
2,24,19,0.5771947250608236
2,23,18,-0.7660003736447586
2,22,19,-0.5261441060187617
2,22,11,0.3373384574348269
2,21,18,-0.8619428806951572
2,20,18,-0.4781728524935623
2,19,18,1.5366197955648109
2,18,19,-0.9099141342203564
2,17,19,-0.0944028242919675
2,16,19,2.639958626644396
2,15,19,-0.9099141342203564
2,14,20,-0.4302015989683631
2,13,18,0.385309710960026
2,12,12,-0.8619428806951572
2,11,19,-1.0538278947959547
2,10,20,0.0015396827584313
2,9,18,-0.7660003736447586
2,8,17,-1.2936841624219515
2,7,19,1.7764760631908076
2,6,18,-0.7660003736447586
2,5,19,-0.7180291201195592
2,4,18,0.9609647532624184
2,3,14,-1.0058566412707552
2,2,19,0.3373384574348269
2,1,20,3.503441190097984
9,30,19,-0.3822303454431636
9,30,16,-0.7660003736447586
9,30,11,0.8170509926868204
9,29,18,-0.3342590919179642
9,29,11,1.440677288514412
9,29,11,1.440677288514412
9,28,18,0.6731372321112221
9,28,15,-0.2862878383927649
9,27,18,-0.9099141342203564
9,27,12,-0.2862878383927649
9,27,1,3.11967116189639
9,26,18,-0.8619428806951572
9,26,12,0.625165978586023
9,25,14,-0.8139716271699579
9,25,14,-0.4781728524935623
9,25,14,-0.8619428806951572
9,22,18,-0.6700578665943598
9,21,20,0.241395950384428
9,20,15,-0.046431570766768
9,19,21,-0.1423740778171669
9,19,11,0.9129934997372192
9,18,18,1.5366197955648109
9,17,18,0.8170509926868204
9,16,20,-0.4781728524935623
9,15,18,1.2487922744136146
9,14,19,1.0569072603128171
9,13,18,2.112274837867203
9,12,12,-0.8139716271699579
9,11,18,0.8650222462120197
9,10,20,-0.7660003736447586
9,9,17,-0.046431570766768
9,8,18,0.9609647532624184
9,7,18,1.2487922744136146
9,6,20,3.407498683047585
9,5,20,1.440677288514412
9,4,19,-0.7180291201195592
9,3,18,0.5292234715356242
9,2,17,-0.2383165848675655
9,1,18,1.4886485420396112
10,31,20,0.769079739161621
10,30,18,-0.2862878383927649
10,29,21,1.7285048096656082
10,28,18,-0.7180291201195592
10,28,17,-0.957885387745556
10,28,17,-1.1977416553715527
10,27,15,-0.5261441060187617
10,26,16,-0.4302015989683631
10,25,18,0.1454534433340292
10,24,21,0.4332809644852254
10,23,19,-0.3822303454431636
10,22,20,-0.5741153595439611
10,21,18,0.4812522180104248
10,20,20,-0.4302015989683631
10,19,19,1.2008210208884154
10,18,17,2.4480736125435985
10,17,17,-0.6700578665943598
10,17,11,-0.5261441060187617
10,16,17,-0.3342590919179642
10,16,13,0.8650222462120197
10,15,18,-0.9099141342203564
10,14,19,0.0495109362836307
10,13,20,-0.0944028242919675
10,12,19,0.6731372321112221
10,11,18,0.5771947250608236
10,10,18,0.1454534433340292
10,9,19,0.7211084856364216
10,8,18,-0.2862878383927649
10,7,20,0.8650222462120197
10,6,16,1.0089360067876176
10,5,18,-0.7180291201195592
10,4,18,0.0974821898088298
10,3,18,0.0015396827584313
10,2,19,-0.4302015989683631
11,30,18,1.3447347814640136
11,29,19,-0.2383165848675655
11,28,18,0.6731372321112221
11,27,19,-0.5261441060187617
11,26,19,-0.1423740778171669
11,23,17,-0.6700578665943598
11,22,18,-0.2383165848675655
11,21,18,0.0015396827584313
11,20,17,0.8170509926868204
11,19,19,1.0569072603128171
11,18,17,0.1454534433340292
11,17,19,-0.5741153595439611
11,16,18,0.2893672039096274
11,15,19,0.9129934997372192
11,14,17,-0.5261441060187617
11,13,18,0.2893672039096274
11,12,18,-0.4781728524935623
11,11,17,1.0089360067876176
11,9,19,-0.6220866130691604
11,8,17,1.2008210208884154
11,7,18,0.241395950384428
11,6,16,-0.3342590919179642
11,5,19,0.7211084856364216
11,4,18,0.241395950384428
11,3,19,1.6325623026152094
11,2,18,0.1934246968592286
11,1,19,0.241395950384428
1,31,17,0.3373384574348269
1,30,18,0.9609647532624184
1,29,19,-0.3342590919179642
1,28,18,2.3041598519680004
1,27,18,-0.6700578665943598
2,7,16,-0.8619428806951572
2,6,13,-0.4781728524935623
9,23,8,-0.8139716271699579
9,21,23,-0.8139716271699579
9,6,11,-0.5741153595439611
10,1,15,-0.1423740778171669
11,20,18,-0.6220866130691604
1,31,18,-0.3342590919179642
1,25,23,-0.3822303454431636
1,6,21,-0.5741153595439611
1,3,22,-0.1423740778171669
1,1,16,-0.8139716271699579
5,31,15,-0.3342590919179642
5,30,20,-0.4302015989683631
5,29,21,-0.1423740778171669
5,28,20,-0.6700578665943598
5,27,21,-0.1423740778171669
5,26,18,0.0974821898088298
5,14,21,-0.7180291201195592
5,4,22,-0.5261441060187617
6,24,18,-0.4781728524935623
6,21,11,-0.7180291201195592
8,31,19,-0.1423740778171669
8,16,12,-0.2862878383927649
8,2,17,-0.8139716271699579
0,5,19,-0.5261441060187617
7,28,16,-0.6700578665943598
7,18,20,-0.3342590919179642
7,15,10,-0.7180291201195592
7,14,17,-0.2383165848675655
7,13,21,-0.5261441060187617
7,2,19,-0.046431570766768
3,25,10,-0.8139716271699579
3,15,21,-0.5261441060187617
3,6,22,-0.2383165848675655
3,3,20,-0.2383165848675655
3,3,4,-0.5261441060187617
3,2,23,0.0974821898088298
3,1,21,-0.5261441060187617
4,25,14,-0.4302015989683631
4,24,15,-0.4781728524935623
4,24,4,-0.4302015989683631
4,23,17,-0.7180291201195592
4,23,0,-0.0944028242919675
4,21,23,-0.1423740778171669
4,21,3,-0.0944028242919675
4,20,6,-0.4781728524935623
4,19,18,-0.5741153595439611
4,19,0,-0.3342590919179642
4,11,22,-0.2862878383927649
4,11,10,-0.1903453313423661
4,5,17,-0.3822303454431636
9,17,9,0.2893672039096274
9,14,2,1.58459104909001
10,21,16,-0.7180291201195592
10,21,16,-0.1903453313423661
10,21,15,2.879814894270393
10,21,15,1.6325623026152094
10,14,14,1.2487922744136146
11,2,3,0.7211084856364216
1,3,3,1.5366197955648109
5,16,13,2.735901133694795
5,15,11,0.625165978586023
5,11,8,1.7285048096656082
6,22,10,0.8650222462120197
6,14,16,0.9609647532624184
6,11,14,1.58459104909001
6,7,23,1.9683610772916047
6,7,12,0.8170509926868204
6,7,8,1.6325623026152094
6,6,12,3.1676424154215894
8,19,11,1.296763527938814
8,14,13,-0.2862878383927649
8,14,13,-0.6220866130691604
8,10,14,2.6879298801695954
8,9,15,1.58459104909001
8,9,7,2.016332330816804
8,9,1,3.503441190097984
8,5,10,-0.5741153595439611
8,5,10,-0.1903453313423661
8,3,13,2.400102359018399
0,30,11,1.58459104909001
0,29,15,-0.4302015989683631
0,29,15,0.1934246968592286
0,29,15,-0.3342590919179642
0,27,13,1.440677288514412
0,26,15,0.9609647532624184
7,14,23,0.1934246968592286
11,28,17,2.7838723872199944
1,15,19,2.639958626644396
6,2,16,0.2893672039096274
2,24,18,3.503441190097984
2,21,18,2.544016119593997
2,17,18,3.11967116189639
2,15,19,1.9203898237664057
2,13,18,2.544016119593997
2,10,20,1.7764760631908076
2,9,19,1.3927060349892129
2,7,19,1.296763527938814
2,5,21,1.58459104909001
2,3,20,1.5366197955648109
2,1,20,1.0089360067876176
9,27,19,3.071699908371191
9,25,19,1.2008210208884154
9,23,19,0.385309710960026
9,20,19,0.1934246968592286
9,18,18,-0.4302015989683631
9,17,17,0.769079739161621
9,15,20,1.0569072603128171
9,14,20,0.9129934997372192
9,12,20,0.2893672039096274
9,11,21,0.625165978586023
9,9,20,-1.101799148321154
9,9,20,-0.957885387745556
9,9,20,-1.101799148321154
1,26,15,0.1454534433340292
1,15,20,0.5771947250608236
1,9,19,0.769079739161621
5,6,20,0.625165978586023
0,19,23,1.440677288514412
0,8,21,0.385309710960026
2,24,14,0.9129934997372192
2,20,12,1.152849767363216
2,20,11,-0.046431570766768
2,20,10,0.4332809644852254
2,20,10,0.241395950384428
2,9,2,-0.046431570766768
9,29,13,1.3927060349892129
9,29,12,2.112274837867203
9,24,10,2.400102359018399
9,24,2,0.8170509926868204
9,22,11,0.6731372321112221
9,22,11,0.4332809644852254
9,18,2,0.2893672039096274
9,12,2,0.5771947250608236
9,5,4,0.3373384574348269
9,4,11,0.6731372321112221
9,1,12,0.3373384574348269
9,1,12,0.1934246968592286
10,28,13,0.1934246968592286
10,27,12,0.4332809644852254
10,27,12,0.625165978586023
10,27,12,0.1934246968592286
10,23,11,0.3373384574348269
10,21,10,0.4332809644852254
10,21,10,0.6731372321112221
10,21,9,0.625165978586023
10,19,13,-0.1423740778171669
10,18,14,0.385309710960026
10,18,14,-0.046431570766768
10,18,12,0.1934246968592286
10,18,12,-0.3342590919179642
10,18,12,0.9609647532624184
10,17,13,0.3373384574348269
10,13,11,-0.2862878383927649
10,12,11,-0.1423740778171669
10,12,11,0.2893672039096274
10,12,11,-0.1903453313423661
10,12,11,-0.2862878383927649
10,8,15,-0.046431570766768
10,8,11,-0.046431570766768
10,8,3,-0.0944028242919675
10,7,12,-0.046431570766768
10,7,10,0.0974821898088298
10,6,14,-0.1903453313423661
10,6,13,0.0015396827584313
10,6,12,0.385309710960026
10,5,5,0.241395950384428
10,4,13,0.241395950384428
10,4,13,-0.1423740778171669
11,22,14,-0.1423740778171669
11,20,14,-0.2862878383927649
11,20,11,-0.1423740778171669
4,27,5,-0.4781728524935623
2,31,12,1.824447316716007
2,30,13,0.241395950384428
2,29,12,0.0495109362836307
2,28,15,0.0974821898088298
2,27,12,0.2893672039096274
2,25,5,2.1602460913924024
2,23,10,1.1048785138380166
2,22,12,-0.046431570766768
2,21,13,-0.046431570766768
2,21,13,-0.046431570766768
2,20,6,-0.1423740778171669
2,19,12,0.4332809644852254
2,18,13,0.769079739161621
2,17,12,-0.2862878383927649
2,16,2,-0.3342590919179642
2,14,14,0.1454534433340292
2,12,12,0.0974821898088298
2,11,12,1.0089360067876176
2,11,2,-0.1423740778171669
2,10,13,-0.1423740778171669
2,7,2,1.2008210208884154
2,6,13,-0.2383165848675655
2,6,3,0.2893672039096274
2,5,12,-0.1423740778171669
2,5,3,-0.5261441060187617
2,4,13,1.296763527938814
2,3,0,-0.046431570766768
2,2,12,0.0495109362836307
9,29,12,0.4812522180104248
9,27,2,-0.3342590919179642
9,26,14,0.0974821898088298
9,24,13,-0.3342590919179642
9,22,12,0.1454534433340292
9,20,23,0.0015396827584313
9,20,12,1.680533556140409
9,18,12,-0.1423740778171669
9,18,0,0.4332809644852254
9,14,12,0.241395950384428
9,13,11,0.9129934997372192
9,13,0,-0.1903453313423661
9,12,13,2.831843640745193
9,10,11,-0.046431570766768
9,9,12,0.8170509926868204
9,8,10,0.0015396827584313
9,7,10,-0.5261441060187617
9,5,5,0.241395950384428
9,4,10,1.9203898237664057
9,3,7,2.400102359018399
10,28,12,-0.046431570766768
10,27,12,0.2893672039096274
10,26,11,0.769079739161621
10,26,2,0.0974821898088298
10,24,8,1.3447347814640136
10,24,5,0.0495109362836307
10,22,13,2.3041598519680004
10,19,14,0.0974821898088298
10,16,15,-0.046431570766768
10,15,15,0.1454534433340292
10,15,4,2.639958626644396
10,14,2,1.3447347814640136
10,13,13,0.9609647532624184
10,13,1,-0.4781728524935623
10,12,14,0.5292234715356242
10,11,15,0.1454534433340292
10,10,14,-0.6220866130691604
10,10,3,0.241395950384428
10,9,11,-0.3342590919179642
10,8,1,0.3373384574348269
10,6,13,-0.2862878383927649
10,3,3,-0.4302015989683631
10,2,1,0.3373384574348269
10,1,14,0.1454534433340292
11,27,14,0.0974821898088298
11,25,16,0.0015396827584313
11,21,1,0.1454534433340292
11,18,2,0.4332809644852254
11,17,14,0.385309710960026
11,17,2,0.1454534433340292
11,14,3,0.5771947250608236
11,13,13,-0.4302015989683631
11,12,13,0.4332809644852254
11,11,9,1.152849767363216
11,10,14,0.8650222462120197
11,8,13,0.5771947250608236
11,7,13,0.625165978586023
11,5,9,0.4812522180104248
11,4,12,0.5292234715356242
11,4,1,-0.2862878383927649
11,3,12,0.385309710960026
11,2,15,0.2893672039096274
11,2,3,-0.1903453313423661
11,1,14,1.2487922744136146
11,1,7,0.5771947250608236
1,31,14,0.4332809644852254
1,29,13,0.4332809644852254
1,28,13,0.1454534433340292
1,27,13,0.4332809644852254
1,27,5,0.2893672039096274
1,26,13,0.8650222462120197
1,26,3,-0.2383165848675655
1,26,2,0.0015396827584313
1,24,3,-0.1903453313423661
1,23,13,0.385309710960026
1,22,11,-0.0944028242919675
1,20,14,-0.0944028242919675
1,20,1,0.625165978586023
1,18,2,1.4886485420396112
1,17,13,0.5771947250608236
1,15,3,0.0015396827584313
1,14,13,0.769079739161621
1,14,2,2.016332330816804
1,13,2,0.0495109362836307
1,11,13,0.625165978586023
1,10,8,1.0089360067876176
1,10,2,0.6731372321112221
1,9,13,-0.2862878383927649
1,7,15,0.9129934997372192
1,6,12,-0.2383165848675655
1,6,2,0.5292234715356242
1,5,6,0.1454534433340292
1,4,13,0.3373384574348269
1,2,13,0.4332809644852254
1,1,13,0.0495109362836307
1,1,2,0.0015396827584313
5,31,14,0.7211084856364216
5,31,5,-0.0944028242919675
5,30,14,0.5771947250608236
5,30,4,1.6325623026152094
5,29,14,-0.046431570766768
5,29,5,1.680533556140409
5,28,13,0.4332809644852254
5,27,15,-0.1423740778171669
5,26,5,0.241395950384428
5,25,13,0.0974821898088298
5,24,14,0.625165978586023
5,24,2,0.0974821898088298
5,23,14,1.3447347814640136
5,22,15,0.5771947250608236
5,21,13,1.2008210208884154
5,21,2,0.4332809644852254
5,20,13,1.1048785138380166
5,20,8,0.1454534433340292
5,20,3,0.385309710960026
5,19,14,-0.5741153595439611
5,19,14,-0.6220866130691604
5,19,14,-0.4302015989683631
5,18,14,-0.0944028242919675
5,18,2,0.7211084856364216
5,17,5,0.5292234715356242
5,16,13,-0.1423740778171669
5,15,13,0.241395950384428
5,15,10,2.639958626644396
5,14,2,0.385309710960026
5,13,3,1.58459104909001
5,12,3,2.0643035843420035
5,11,14,0.769079739161621
5,10,14,2.208217344917602
5,10,4,-0.8139716271699579
5,8,1,2.5919873731191965
10,27,22,1.3447347814640136
0,23,22,2.3041598519680004
2,28,21,-0.4302015989683631
2,25,22,-0.5741153595439611
2,22,16,-0.3822303454431636
2,21,16,0.4332809644852254
2,21,0,3.215613668946788
2,19,10,0.2893672039096274
2,18,9,-0.3342590919179642
2,17,9,1.2008210208884154
2,16,10,0.0015396827584313
2,15,9,-0.0944028242919675
2,14,9,-0.1903453313423661
2,11,18,0.6731372321112221
2,10,14,0.1934246968592286
2,6,20,1.58459104909001
2,4,12,-0.6700578665943598
2,3,9,-0.5261441060187617
2,2,10,-0.5741153595439611
2,1,11,-0.0944028242919675
9,29,12,1.0569072603128171
9,28,8,0.0015396827584313
9,25,10,-0.4781728524935623
9,24,21,3.503441190097984
9,24,16,-0.5741153595439611
9,24,11,-0.4781728524935623
9,23,9,-0.3822303454431636
9,22,9,2.112274837867203
9,20,23,0.2893672039096274
9,20,11,-0.0944028242919675
9,19,18,0.2893672039096274
9,18,10,0.0015396827584313
9,17,21,-0.1423740778171669
9,17,8,-0.9099141342203564
9,16,9,-0.7660003736447586
9,16,8,-0.4781728524935623
9,15,8,0.4332809644852254
9,14,13,-0.3822303454431636
9,13,10,1.0569072603128171
9,12,12,-0.7180291201195592
9,11,11,-0.7660003736447586
9,10,10,1.0569072603128171
9,9,13,-0.5261441060187617
9,9,11,0.3373384574348269
9,7,14,-0.2862878383927649
9,6,9,-0.5261441060187617
9,5,9,-0.5261441060187617
9,4,10,-0.957885387745556
9,4,8,0.0015396827584313
9,3,17,-0.4781728524935623
9,1,17,1.6325623026152094
9,1,9,0.1454534433340292
10,31,19,2.5919873731191965
10,31,8,-0.0944028242919675
10,30,7,1.0089360067876176
10,27,14,1.1048785138380166
10,24,12,-0.3342590919179642
10,22,17,2.1602460913924024
10,22,9,-0.3822303454431636
10,21,8,0.1934246968592286
10,20,17,2.6879298801695954
10,20,16,-0.7660003736447586
10,20,10,-0.4302015989683631
10,19,19,1.9683610772916047
10,19,11,0.385309710960026
10,18,19,1.440677288514412
10,18,10,0.0015396827584313
10,17,14,-0.2862878383927649
10,14,16,-0.3822303454431636
10,13,17,-1.1497704018463537
10,13,17,-0.5741153595439611
10,13,1,1.2008210208884154
10,12,19,-0.957885387745556
10,12,12,0.0015396827584313
10,9,14,-0.9099141342203564
10,7,20,1.3927060349892129
10,6,17,1.3927060349892129
10,5,15,0.0015396827584313
10,4,14,2.6879298801695954
10,3,12,2.639958626644396
10,3,11,-0.7660003736447586
10,1,19,0.5771947250608236
11,30,11,-0.6700578665943598
11,29,14,-0.046431570766768
11,28,16,-0.6700578665943598
11,28,12,-0.6220866130691604
11,26,9,-1.0058566412707552
11,25,17,-0.046431570766768
11,24,11,-0.8619428806951572
11,23,18,-0.2862878383927649
11,21,10,-0.0944028242919675
11,18,9,1.2487922744136146
11,16,9,-0.5741153595439611
11,15,10,-0.3342590919179642
11,14,8,1.2487922744136146
11,11,20,-1.0058566412707552
11,9,16,-0.5741153595439611
11,9,8,1.58459104909001
11,4,11,-0.8619428806951572
11,3,16,2.496044866068798
11,2,9,-0.5741153595439611
1,31,10,0.4812522180104248
1,28,11,-0.6220866130691604
1,27,16,-1.0058566412707552
1,26,11,-0.9099141342203564
1,26,8,-1.0538278947959547
1,25,23,0.2893672039096274
1,25,11,0.8650222462120197
1,24,8,-1.0538278947959547
1,22,11,-0.8139716271699579
1,21,14,-0.9099141342203564
1,20,17,-0.8139716271699579
1,20,15,0.0015396827584313
1,20,10,-0.3342590919179642
1,19,17,-0.7660003736447586
1,17,17,0.1454534433340292
1,17,14,0.4812522180104248
1,16,14,-0.7660003736447586
1,15,14,0.625165978586023
1,15,13,-0.6220866130691604
1,14,20,0.241395950384428
1,13,10,1.58459104909001
1,12,11,-0.7660003736447586
1,11,11,0.769079739161621
1,10,21,-0.1423740778171669
1,10,8,-0.5261441060187617
1,8,14,-0.6220866130691604
1,7,20,1.9203898237664057
1,6,21,0.4332809644852254
1,6,9,-0.5741153595439611
1,4,10,-0.5261441060187617
1,3,9,-0.7180291201195592
1,2,19,-0.2862878383927649
5,31,9,-0.6220866130691604
5,30,9,-0.9099141342203564
5,29,11,-0.957885387745556
5,28,8,-0.8619428806951572
5,27,17,0.1454534433340292
5,26,12,-0.7660003736447586
5,23,10,-1.0058566412707552
5,21,17,1.2487922744136146
5,20,12,0.4812522180104248
5,19,9,-0.6220866130691604
5,15,9,-0.957885387745556
5,14,21,-0.7660003736447586
5,13,9,-0.6700578665943598
5,10,16,1.2487922744136146
5,8,16,-0.4781728524935623
5,8,10,-0.5741153595439611
5,6,19,-1.0058566412707552
5,6,9,-0.8619428806951572
5,5,11,-0.9099141342203564
5,4,19,-0.4781728524935623
5,3,21,0.6731372321112221
5,3,18,-0.8619428806951572
5,2,9,-0.6700578665943598
5,1,11,-0.9099141342203564
6,22,10,-0.8619428806951572
6,21,14,0.9129934997372192
6,20,21,-0.7180291201195592
6,20,15,-0.3342590919179642
6,18,15,1.440677288514412
6,16,17,-0.5741153595439611
6,15,20,-0.6220866130691604
6,15,15,0.0015396827584313
6,12,14,-0.8619428806951572
6,10,11,-0.5261441060187617
6,9,11,1.0089360067876176
6,7,18,-0.4781728524935623
6,7,14,-0.957885387745556
6,6,10,0.3373384574348269
6,3,9,-0.2383165848675655
8,31,20,1.5366197955648109
8,31,15,-0.6220866130691604
8,31,15,0.0495109362836307
2,16,23,0.0974821898088298
10,8,13,-0.2383165848675655
10,7,23,-0.1423740778171669
10,3,1,0.4812522180104248
11,23,12,-0.1903453313423661
11,22,18,0.241395950384428
11,20,14,-0.1903453313423661
1,30,15,0.241395950384428
1,3,21,0.8650222462120197
5,27,23,0.4332809644852254
5,24,16,1.9203898237664057
5,17,22,0.0974821898088298
8,16,11,0.6731372321112221
0,19,21,1.0569072603128171
0,14,20,0.5771947250608236
3,9,17,2.1602460913924024
4,19,20,0.769079739161621
4,18,17,0.7211084856364216
2,29,11,3.503441190097984
2,19,17,0.4332809644852254
2,17,18,0.0495109362836307
2,14,19,0.9609647532624184
2,11,19,1.2008210208884154
2,10,13,2.112274837867203
2,9,15,2.3041598519680004
2,7,13,0.5292234715356242
2,4,19,0.8650222462120197
2,3,10,1.3927060349892129
9,30,21,0.3373384574348269
9,30,13,0.625165978586023
9,29,13,0.8170509926868204
9,28,19,3.3115561759971865
9,25,11,1.7285048096656082
9,17,13,1.152849767363216
9,14,11,1.3447347814640136
9,13,10,0.9609647532624184
9,12,11,0.8170509926868204
9,11,11,0.4332809644852254
9,10,11,0.385309710960026
9,9,17,0.4332809644852254
9,7,10,1.9203898237664057
9,6,13,0.0495109362836307
9,5,13,0.7211084856364216
9,4,15,2.0643035843420035
10,31,14,0.0015396827584313
10,28,19,0.769079739161621
10,27,11,0.1454534433340292
10,23,13,0.9129934997372192
10,22,11,0.4812522180104248
10,20,11,0.241395950384428
10,19,17,1.680533556140409
10,17,15,1.5366197955648109
10,12,13,0.6731372321112221
10,10,11,0.8170509926868204
10,9,12,0.4332809644852254
10,7,12,0.5771947250608236
10,6,12,0.1934246968592286
10,4,17,0.5292234715356242
10,3,15,0.6731372321112221
10,2,14,1.3447347814640136
11,29,23,0.1934246968592286
11,28,15,0.7211084856364216
11,27,13,1.5366197955648109
11,26,17,1.3447347814640136
11,26,14,2.5919873731191965
11,24,10,0.625165978586023
11,22,12,1.4886485420396112
11,18,13,0.8650222462120197
11,17,16,1.7764760631908076
11,12,14,1.0569072603128171
11,10,12,0.8170509926868204
11,4,18,0.6731372321112221
11,1,17,0.8650222462120197
1,28,17,1.0569072603128171
1,21,14,0.5292234715356242
1,19,10,1.3927060349892129
1,13,19,1.296763527938814
1,12,8,1.4886485420396112
1,8,18,1.440677288514412
1,3,17,0.4812522180104248
5,28,19,0.8170509926868204
5,25,13,0.4812522180104248
5,22,10,0.3373384574348269
5,18,18,0.8650222462120197
5,14,12,0.3373384574348269
5,12,14,0.7211084856364216
5,10,12,0.3373384574348269
5,1,8,1.0569072603128171
6,28,18,0.5292234715356242
6,26,19,1.2487922744136146
6,16,20,0.0974821898088298
6,14,13,1.0569072603128171
6,12,11,0.8650222462120197
6,9,12,1.680533556140409
6,7,11,0.769079739161621
6,6,11,0.0974821898088298
6,5,10,0.5771947250608236
6,4,12,1.0569072603128171
6,3,11,0.3373384574348269
6,2,10,0.0495109362836307
6,1,20,0.4332809644852254
6,1,14,0.2893672039096274
8,31,13,1.296763527938814
8,29,13,0.9129934997372192
8,28,11,0.1454534433340292
8,27,12,1.0569072603128171
8,26,11,0.5292234715356242
8,25,0,0.9609647532624184
8,24,13,0.0495109362836307
8,23,18,0.2893672039096274
8,23,12,0.0015396827584313
8,22,13,0.5292234715356242
8,21,13,-0.2862878383927649
8,19,11,1.0569072603128171
8,18,19,0.241395950384428
8,18,10,0.8650222462120197
8,16,12,0.0974821898088298
8,14,14,1.0089360067876176
8,12,11,0.7211084856364216
8,11,18,0.3373384574348269
8,11,12,0.1934246968592286
8,9,18,-0.1903453313423661
8,8,12,1.0569072603128171
8,7,17,0.0974821898088298
8,7,14,0.0495109362836307
8,6,19,0.4812522180104248
8,6,12,0.0974821898088298
8,5,19,0.6731372321112221
8,5,17,0.769079739161621
8,4,16,0.7211084856364216
8,4,11,0.5771947250608236
8,3,11,0.5771947250608236
8,2,12,0.0495109362836307
8,1,11,0.0974821898088298
0,30,14,0.4332809644852254
0,28,10,1.7285048096656082
0,27,11,1.6325623026152094
0,25,16,-0.2862878383927649
0,25,13,0.1934246968592286
0,24,15,0.385309710960026
0,23,12,1.7285048096656082
0,22,14,0.1934246968592286
